car,label,charges
exp2_20x3_4#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-4#-1C-100_54.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_102.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_58.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_23.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_159.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_81.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_216.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_311.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_281.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_269.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_30.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_172.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_99.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_54.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_3.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_233.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_107.csv
exp2_20x3_4#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-4#-1C-100_203.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_325.csv
exp2_20x3_4#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-4#-1C-100_180.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_263.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_175.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_93.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_190.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_76.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_361.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_392.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_156.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_110.csv
exp2_20x3_4#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-4#-1C-100_122.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_129.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_11.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_123.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_81.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_345.csv
exp2_20x3_4#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-4#-1C-100_279.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_266.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_316.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_282.csv
exp2_20x3_4#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-4#-1C-100_371.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_323.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_202.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_94.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_267.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_124.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_163.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_138.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_399.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_380.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_380.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_236.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_264.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_318.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_126.csv
exp2_20x3_4#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-4#-1C-100_72.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_227.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_41.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_152.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_389.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_341.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_378.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_55.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_90.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_185.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_63.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_106.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_303.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_376.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_125.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_400.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_391.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_253.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_103.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_143.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_227.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_359.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_86.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_271.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_249.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_308.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_164.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_394.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_379.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_236.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_403.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_10.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_194.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_31.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_111.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_138.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_254.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_268.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_196.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_352.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_290.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_103.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_318.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_391.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_343.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_59.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_239.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_231.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_140.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_352.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_302.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_288.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_76.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_266.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_228.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_287.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_192.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_18.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_341.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_238.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_191.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_17.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_42.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_231.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_330.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_128.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_205.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_248.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_298.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_318.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_146.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_136.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_5.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_210.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_256.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_97.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_217.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_204.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_81.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_260.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_217.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_88.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_298.csv
exp2_20x3_4#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-4#-1C-100_322.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_218.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_341.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_178.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_194.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_218.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_30.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_227.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_266.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_274.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_177.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_53.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_209.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_248.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_367.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_348.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_287.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_390.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_242.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_12.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_98.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_282.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_180.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_82.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_162.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_235.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_136.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_303.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_26.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_315.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_325.csv
exp2_20x3_4#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-4#-1C-100_253.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_165.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_404.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_57.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_66.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_121.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_243.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_18.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_313.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_276.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_325.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_148.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_174.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_147.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_317.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_398.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_157.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_198.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_376.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_353.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_281.csv
exp2_20x3_4#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-4#-1C-100_336.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_322.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_219.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_312.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_302.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_22.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_98.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_261.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_141.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_284.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_324.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_50.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_24.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_191.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_357.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_131.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_34.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_278.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_146.csv
exp2_20x3_5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-5#-1C-100_227.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_257.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_212.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_169.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_168.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-100_297.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_329.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_205.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-200_347.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_305.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_92.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_288.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_8.csv
exp2_20x3_4#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-4#-1C-100_39.csv
exp2_ref_7#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-7#-1C-300_393.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_6.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_34.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_116.csv
exp2_20x3E_3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3E-3#-1C-100_77.csv
exp2_20x3_1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-1#-1C-100_356.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-100_307.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-200_174.csv
exp2_20x3_6#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/20x3-6#-1C-200_169.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_263.csv
exp2_ref_5#,0,/data/nfsdata/database/tsinghua_20230428/result/exp_2/data/ref-5#-1C-100_319.csv
